#separator:tab
#html:true
#notetype:Basic
#deck:neetcode 150
#tags column:3
<b>Course Schedule</b></br>There are a total of numCourses courses you have to take, labeled from 0 to numCourses - 1. You are given an array prerequisites where prerequisites[i] = [ai, bi] indicates that you must take course bi first if you want to take course ai.<ul><li>For example, the pair [0, 1], indicates that to take course 0 you have to first take course 1.</li></ul>Return true if you can finish all courses. Otherwise, return false. 	<b>OPTIMIZED</b></br>Create adjacency list for directed graph. Define dfs(c) with BCs: if course already visited, return False; if course has no dependencies, return True. For each course, Add it to visited, check its dependencies with dfs(). If any dfs() call fails, return False. After processing, remove course from visited, empty adj[c] and return True. If dfs() fails for any course, return False; otherwise, return True</br><b>COMPLEXITY</b></br>Time: O(V + E); Space: O(V + E)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Course Schedule II</b></br>There are a total of numCourses courses you have to take, labeled from 0 to numCourses - 1. You are given an array prerequisites where prerequisites[i] = [ai, bi] indicates that you must take course bi first if you want to take course ai.<ul><li>For example, the pair [0, 1], indicates that to take course 0 you have to first take course 1.</li></ul>Return the ordering of courses you should take to finish all courses . If there are many valid answers, return any of them. If it is impossible to finish all courses, return an empty array . 	<b>OPTIMIZED</b></br>Similar to original problem, Maintain a cycle set, that works similar to the visit set. After we remove from the cycle set, add to visit set & res, for the True base condition, check if course exists in visit set instead of whether pre_reqs are empty. Return [], if dfs failed, otherwise return res</br><b>COMPLEXITY</b></br>Time: O(V + E); Space: O(V + E)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Graph Valid Tree</b></br>Given n nodes labeled from 0 to n - 1 and a list of undirected edges (each edge is a pair of nodes), write a function to check whether these edges make up a valid tree.<br>	<b>OPTIMIZED</b></br>Create an adjacency list for each node using a HashMap (undirected graph). Use a set to track visited nodes. Define dfs(i, prev) with BC: if node already visited, return False. For each node, iterate through its neighbors, skipping previous node. If any check fails, return False, otherwise finally True. Return dfs(0, -1) and (len(visited) == n)</br><b>COMPLEXITY</b></br>Time: O(V + E); Space: O(V + E)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Number of Connected Components in an Undirected Graph</b></br>There is an undirected graph with n nodes. There is also an edges array, where edges[i] = [a, b] means that there is an edge between node a and node b in the graph.The nodes are numbered from 0 to n - 1.Return the total number of connected components in that graph.	<b>OPTIMIZED</b></br>Create adjacency list for each vertex and a visited list for each n ([False] * n), For each vertex, if not visited, run dfs and increase component count. Finally return components.</br><b>COMPLEXITY</b></br>Time: O(V + E); Space: O(V + E)</br><b>BRUTE FORCE</b></br>Use Union-Find with parent and rank arrays. Define findRootParent(v) to get the absolute root parent of a node. Define union(v1, v2) to merge two nodes by their root parents. If they share the same parent, return 0; otherwise, merge them and return 1. Initialize res to the number of nodes, and for each edge, decrement res by the result of union(e1, e2)</br><b>COMPLEXITY</b></br>Time: O(V + E); Space: O(V + E)	Graphs
<b>Redundant Connection</b></br>In this problem, a tree is an undirected graph that is connected and has no cycles.You are given a graph that started as a tree with n nodes labeled from 1 to n, with one additional edge added. The added edge has two different vertices chosen from 1 to n, and was not an edge that already existed. The graph is represented as an array edges of length n where edges[i] = [ai, bi] indicates that there is an edge between nodes ai and bi in the graph.Return an edge that can be removed so that the resulting graph is a tree of n nodes . If there are multiple answers, return the answer that occurs last in the input. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Word Ladder</b></br>A transformation sequence from word beginWord to word endWord using a dictionary wordList is a sequence of words beginWord -> s1 -> s2 -> ... -> sk such that:<ul><li>Every adjacent pair of words differs by a single letter.</li><li>Every si for 1 <= i <= k is in wordList. Note that beginWord does not need to be in wordList.</li><li>sk == endWord</li></ul>Given two words, beginWord and endWord, and a dictionary wordList, return the number of words in the shortest transformation sequence from beginWord to endWord , or 0 if no such sequence exists. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Min Cost to Connect All Points</b></br>You are given an array points representing integer coordinates of some points on a 2D-plane, where points[i] = [xi, yi].The cost of connecting two points [xi, yi] and [xj, yj] is the manhattan distance between them: |xi - xj| + |yi - yj|, where |val| denotes the absolute value of val.Return the minimum cost to make all points connected. All points are connected if there is exactly one simple path between any two points. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Advanced-Graphs
<b>Network Delay Time</b></br>You are given a network of n nodes, labeled from 1 to n. You are also given times, a list of travel times as directed edges times[i] = (ui, vi, wi), where ui is the source node, vi is the target node, and wi is the time it takes for a signal to travel from source to target.We will send a signal from a given node k. Return the minimum time it takes for all the n nodes to receive the signal . If it is impossible for all the n nodes to receive the signal, return -1. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Advanced-Graphs
<b>Cheapest Flights Within K Stops</b></br>There are n cities connected by some number of flights. You are given an array flights where flights[i] = [fromi, toi, pricei] indicates that there is a flight from city fromi to city toi with cost pricei.You are also given three integers src, dst, and k, return the cheapest price from src to dst with at most k stops. If there is no such route, return -1. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Advanced-Graphs
<b>Reconstruct Itinerary</b></br>You are given a list of airline tickets where tickets[i] = [fromi, toi] represent the departure and the arrival airports of one flight. Reconstruct the itinerary in order and return it.All of the tickets belong to a man who departs from JFK , thus, the itinerary must begin with JFK . If there are multiple valid itineraries, you should return the itinerary that has the smallest lexical order when read as a single string.<ul><li>For example, the itinerary [ JFK , LGA ] has a smaller lexical order than [ JFK , LGB ].</li></ul>You may assume all tickets form at least one valid itinerary. You must use all the tickets once and only once. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Advanced-Graphs
<b>Swim in Rising Water</b></br>You are given an n x n integer matrix grid where each value grid[i][j] represents the elevation at that point (i, j).The rain starts to fall. At time t, the depth of the water everywhere is t. You can swim from a square to another 4-directionally adjacent square if and only if the elevation of both squares individually are at most t. You can swim infinite distances in zero time. Of course, you must stay within the boundaries of the grid during your swim.Return the least time until you can reach the bottom right square (n - 1, n - 1) if you start at the top left square (0, 0). 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Advanced-Graphs
<b>Alien Dictionary</b></br>There is a foreign language which uses the latin alphabet, but the order among letters is not a , b , c ... z as in English.You receive a list of non-empty strings words from the dictionary, where the words are sorted lexicographically based on the rules of this new language.Derive the order of letters in this language. If the order is invalid, return an empty string. If there are multiple valid order of letters, return any of them.A string a is lexicographically smaller than a string b if either of the following is true:<ul><li>The first letter where they differ is smaller in a than in b.</li><li>There is no index i such that a[i] != b[i] and a.length < b.length.</li></ul> 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Advanced-Graphs
<b>Climbing Stairs</b></br>You are climbing a staircase. It takes n steps to reach the top.Each time you can either climb 1 or 2 steps. In how many distinct ways can you climb to the top? 	<b>OPTIMIZED</b></br>This recurrance relation is similar to fibonacci. For 1&2:return n, <1:return 0. Use a recursive function with HashMap as cache.</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Min Cost Climbing Stairs</b></br>You are given an integer array cost where cost[i] is the cost of ith step on a staircase. Once you pay the cost, you can either climb one or two steps.You can either start from the step with index 0, or the step with index 1.Return the minimum cost to reach the top of the floor . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>House Robber</b></br>You are a professional robber planning to rob houses along a street. Each house has a certain amount of money stashed, the only constraint stopping you from robbing each of them is that adjacent houses have security systems connected and <b>it will automatically contact the police if two adjacent houses were broken into on the same night</b>.Given an integer array nums representing the amount of money of each house, return the maximum amount of money you can rob tonight <b>without alerting the police</b> . 	<b>OPTIMIZED</b></br>Use a recursive function rRob with BCs- <0:return 0, 0: return nums[0]. Calculate max of take and skip, and return it. Memoize this</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>House Robber II</b></br>You are a professional robber planning to rob houses along a street. Each house has a certain amount of money stashed. All houses at this place are arranged in a circle. That means the first house is the neighbor of the last one. Meanwhile, adjacent houses have a security system connected, and <b>it will automatically contact the police if two adjacent houses were broken into on the same night</b>.Given an integer array nums representing the amount of money of each house, return the maximum amount of money you can rob tonight without alerting the police . 	<b>OPTIMIZED</b></br>Define function rob1(). If nums size is 1, return nums[0]. Otherwise, return maximum of rob1(nums[1:]) and rob1(nums[:len(nums)-1])</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Longest Palindromic Substring</b></br>Given a string s, return the longest palindromic substring in s. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br> 	1D-DP
<b>Palindromic Substrings</b></br>Given a string s, return the number of palindromic substrings in it .A string is a palindrome when it reads the same backward as forward.A substring is a contiguous sequence of characters within the string. 	<b>OPTIMIZED</b></br>Initialize count to 0. Loop through the string, checking for odd-length (l, r = i, i) and even-length (l, r = i, i+1) palindromes using expand-from-center algorithm. Increment count for each palindrome found, and return total count at the end</br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Decode Ways</b></br>You have intercepted a secret message encoded as a string of numbers. The message is decoded via the following mapping:"1" -> 'A'; "2" -> 'B'; "25" -> 'Y'; "26" -> 'Z'. However, while decoding the message, you realize that there are many different ways you can decode the message because some codes are contained in other codes ( 2 and 5 vs 25 ).For example, 11106 can be decoded into:<ul><li> AAJF with the grouping (1, 1, 10, 6)</li><li> KJF with the grouping (11, 10, 6)</li><li>The grouping (1, 11, 06) is invalid because 06 is not a valid code (only 6 is valid).</li></ul>Note: there may be strings that are impossible to decode.<br><br>Given a string s containing only digits, return the number of ways to decode it. If the entire string cannot be decoded in any valid way, return 0.The test cases are generated so that the answer fits in a 32-bit integer. 	<b>OPTIMIZED</b></br>BCs: If s is '' or starts with '0', return 0. If s length is 1, return 1. Initialize upto_prev and upto_cur to 1. Loop from 1 to len(s). Convert s[i] and (s[i-1] + s[i]) to 0-based integers. If cur > 0, add upto_cur to val. If prev forms a number between 10 and 26, add upto_prev to val. Update upto_prev to upto_cur and upto_cur to val. Finally, return upto_cur</br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Coin Change</b></br>You are given an integer array coins representing coins of different denominations and an integer amount representing a total amount of money.Return the fewest number of coins that you need to make up that amount . If that amount of money cannot be made up by any combination of the coins, return -1.You may assume that you have an infinite number of each kind of coin. 	<b>OPTIMIZED</b></br>Use tabulation to create a DP array of size amount + 1, initialized to amount + 1. For each amount from 1 to amount, loop through each coin and update dp[a] to the minimum of dp[a] and 1 + dp[a - c]. Return dp[amount] if it's updated, otherwise return -1.</br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Maximum Product Subarray</b></br>Given an integer array nums, find a subarray that has the largest product, and return the product .The test cases are generated so that the answer will fit in a 32-bit integer. 	<b>OPTIMIZED</b></br>Initialize cur_max and cur_min to 1 & res to nums[0]. Loop through nums, updating cur_max as the maximum and cur_min as the minimum of (n * cur_max, n * cur_min, n) for each n. Update res as the maximum of res and cur_max. Return res</br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Word Break</b></br>Given a string s and a dictionary of strings wordDict, return true if s can be segmented into a space-separated sequence of one or more dictionary words. Note that the same word in the dictionary may be reused multiple times in the segmentation. 	<b>OPTIMIZED</b></br>Initialize DP array with False and set the last element to True. Loop through the string in reverse, checking each substring against the list of words. If a match is found, update the DP array at the current index to dp[i + len(w)] and break the inner loop. Finally, return the value of dp[0]</br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Longest Increasing Subsequence</b></br>Given an integer array nums, return the length of the longest strictly increasing subsequence 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Partition Equal Subset Sum</b></br>Given an integer array nums, return true if you can partition the array into two subsets such that the sum of the elements in both subsets is equal or false otherwise .<br>	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	1D-DP
<b>Unique Paths</b></br>There is a robot on an m x n grid. The robot is initially located at the top-left corner (i.e., grid[0][0]). The robot tries to move to the bottom-right corner (i.e., grid[m - 1][n - 1]). The robot can only move either down or right at any point in time.Given the two integers m and n, return the number of possible unique paths that the robot can take to reach the bottom-right corner .The test cases are generated so that the answer will be less than or equal to 2 * 109. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Longest Common Subsequence</b></br>Given two strings text1 and text2, return the length of their longest common subsequence . If there is no common subsequence , return 0.A subsequence of a string is a new string generated from the original string with some characters (can be none) deleted without changing the relative order of the remaining characters.<ul><li>For example, ace is a subsequence of abcde .</li></ul>A common subsequence of two strings is a subsequence that is common to both strings. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Best Time to Buy and Sell Stock with Cooldown</b></br>You are given an array prices where prices[i] is the price of a given stock on the ith day.Find the maximum profit you can achieve. You may complete as many transactions as you like (i.e., buy one and sell one share of the stock multiple times) with the following restrictions:<ul><li>After you sell your stock, you cannot buy stock on the next day (i.e., cooldown one day).</li></ul> Note: You may not engage in multiple transactions simultaneously (i.e., you must sell the stock before you buy again). 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Coin Change II</b></br>You are given an integer array coins representing coins of different denominations and an integer amount representing a total amount of money.Return the number of combinations that make up that amount . If that amount of money cannot be made up by any combination of the coins, return 0.You may assume that you have an infinite number of each kind of coin.The answer is guaranteed to fit into a signed 32-bit integer. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Target Sum</b></br>You are given an integer array nums and an integer target.You want to build an expression out of nums by adding one of the symbols '+' and '-' before each integer in nums and then concatenate all the integers.<ul><li>For example, if nums = [2, 1], you can add a '+' before 2 and a '-' before 1 and concatenate them to build the expression +2-1 .</li></ul>Return the number of different expressions that you can build, which evaluates to target. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Interleaving String</b></br>Given strings s1, s2, and s3, find whether s3 is formed by an interleaving of s1 and s2.An interleaving of two strings s and t is a configuration where s and t are divided into n and m substrings respectively, such that:<ul><li>s = s1 + s2 + ... + sn</li><li>t = t1 + t2 + ... + tm</li><li>|n - m| <= 1</li><li>The interleaving is s1 + t1 + s2 + t2 + s3 + t3 + ... or t1 + s1 + t2 + s2 + t3 + s3 + ...</li></ul> Note: a + b is the concatenation of strings a and b. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Longest Increasing Path in a Matrix</b></br>Given an m x n integers matrix, return the length of the longest increasing path in matrix.From each cell, you can either move in four directions: left, right, up, or down. You may not move diagonally or move outside the boundary (i.e., wrap-around is not allowed). 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Distinct Subsequences</b></br>Given two strings s and t, return <i>the number of distinct</i> <b><i>subsequences</i></b><i> of </i>s<i> which equals </i>t.The test cases are generated so that the answer fits on a 32-bit signed integer. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Edit Distance</b></br>Given two strings word1 and word2, return the minimum number of operations required to convert word1 to word2 .You have the following three operations permitted on a word:<ul><li>Insert a character</li><li>Delete a character</li><li>Replace a character</li></ul> 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Burst Balloons</b></br>You are given n balloons, indexed from 0 to n - 1. Each balloon is painted with a number on it represented by an array nums. You are asked to burst all the balloons.If you burst the ith balloon, you will get nums[i - 1] * nums[i] * nums[i + 1] coins. If i - 1 or i + 1 goes out of bounds of the array, then treat it as if there is a balloon with a 1 painted on it.Return the maximum coins you can collect by bursting the balloons wisely . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Regular Expression Matching</b></br>Given an input string s and a pattern p, implement regular expression matching with support for '.' and '*' where:<ul><li>'.' Matches any single character.​​​​</li><li>'*' Matches zero or more of the preceding element.</li></ul>The matching should cover the entire input string (not partial). 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	2D-DP
<b>Maximum Subarray</b></br>Given an integer array nums, find the subarray with the largest sum, and return its sum. 	<b>OPTIMIZED</b></br>Initialize max to nums[0] and cur to 0. Iterate through nums, if (cur < 0), reset cur to 0, add num to cur and maintain the running max. Return max at the end</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(1)</br><b>BRUTE FORCE</b></br>Use 2 nested loops and 2 variables cur and max, let first loop be the l pointer and 2nd loop be r. Keep adding to cur and maintain a running max, finally return max</br><b>COMPLEXITY</b></br>Time: O(n^2); Space: O(1)	Greedy
<b>Jump Game</b></br>You are given an integer array nums. You are initially positioned at the array's first index , and each element in the array represents your maximum jump length at that position.Return true if you can reach the last index, or false otherwise . 	<b>OPTIMIZED</b></br>Intialize goalpost to last index. Iterate through nums in reverse, for each i, check if (i + nums[i]) >= goalpost, if so move goalpost to i. Finally return goalpost == 0</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(1)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Greedy
<b>Jump Game II</b></br>You are given a 0-indexed array of integers nums of length n. You are initially positioned at nums[0].Each element nums[i] represents the maximum length of a forward jump from index i. In other words, if you are at nums[i], you can jump to any nums[i + j] where:<ul><li>0 <= j <= nums[i] and</li><li>i + j < n</li></ul>Return the minimum number of jumps to reach nums[n - 1]. The test cases are generated such that you can reach nums[n - 1]. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Greedy
<b>Gas Station</b></br>There are n gas stations along a circular route, where the amount of gas at the ith station is gas[i].You have a car with an unlimited gas tank and it costs cost[i] of gas to travel from the ith station to its next (i + 1)th station. You begin the journey with an empty tank at one of the gas stations.Given two integer arrays gas and cost, return the starting gas station's index if you can travel around the circuit once in the clockwise direction, otherwise return -1. If there exists a solution, it is guaranteed to be unique . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Greedy
<b>Hand of Straights</b></br>Alice has some number of cards and she wants to rearrange the cards into groups so that each group is of size groupSize, and consists of groupSize consecutive cards.Given an integer array hand where hand[i] is the value written on the ith card and an integer groupSize, return true if she can rearrange the cards, or false otherwise. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Greedy
<b>Merge Triplets to Form Target Triplet</b></br>A triplet is an array of three integers. You are given a 2D integer array triplets, where triplets[i] = [ai, bi, ci] describes the ith triplet . You are also given an integer array target = [x, y, z] that describes the triplet you want to obtain.To obtain target, you may apply the following operation on triplets any number of times (possibly zero ):<ul><li>Choose two indices ( 0-indexed ) i and j (i != j) and update triplets[j] to become [max(ai, aj), max(bi, bj), max(ci, cj)].<ul><li>For example, if triplets[i] = [2, 5, 3] and triplets[j] = [1, 7, 5], triplets[j] will be updated to [max(2, 1), max(5, 7), max(3, 5)] = [2, 7, 5].</li></ul></li></ul>Return true if it is possible to obtain the target triplet [x, y, z] as an element of triplets , or false otherwise . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Greedy
<b>Partition Labels</b></br>You are given a string s. We want to partition the string into as many parts as possible so that each letter appears in at most one part.Note that the partition is done so that after concatenating all the parts in order, the resultant string should be s.Return a list of integers representing the size of these parts . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Greedy
<b>Valid Parenthesis String</b></br>Given a string s containing only three types of characters: '(', ')' and '*', return true if s is valid .The following rules define a valid string:<ul><li>Any left parenthesis '(' must have a corresponding right parenthesis ')'.</li><li>Any right parenthesis ')' must have a corresponding left parenthesis '('.</li><li>Left parenthesis '(' must go before the corresponding right parenthesis ')'.</li><li>'*' could be treated as a single right parenthesis ')' or a single left parenthesis '(' or an empty string .</li></ul> 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Greedy
<b>Insert Interval</b></br>You are given an array of non-overlapping intervals intervals where intervals[i] = [starti, endi] represent the start and the end of the ith interval and intervals is sorted in ascending order by starti. You are also given an interval newInterval = [start, end] that represents the start and end of another interval.Insert newInterval into intervals such that intervals is still sorted in ascending order by starti and intervals still does not have any overlapping intervals (merge overlapping intervals if necessary).Return intervals after the insertion . Note that you don't need to modify intervals in-place. You can make a new array and return it. 	<b>OPTIMIZED</b></br>Sort intervals. Add intervals to res, that end before newInterval starts(intervals[i][1] < newInterval[0]). Then, merge newInterval to reflect all overlapping intervals(intervals[i][0] <= newInterval[1]). Then, add any remaining intervals. Return res</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(1)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Intervals
<b>Merge Intervals</b></br>Given an array of intervals where intervals[i] = [starti, endi], merge all overlapping intervals, and return an array of the non-overlapping intervals that cover all the intervals in the input .<br>	<b>OPTIMIZED</b></br>Sort intervals based on starts. Create result array with 1st element of interval. Iterate through intervals from index 1, if the end of last interval in res is >= start of current interval, then update the end of the interval in res to max(end of current, end of res[-1]), otherwise add current to res. Return res finally</br><b>COMPLEXITY</b></br>Time: O(nlogn); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Intervals
<b>Non-overlapping Intervals</b></br>Given an array of intervals intervals where intervals[i] = [starti, endi], return the minimum number of intervals you need to remove to make the rest of the intervals non-overlapping . Note that intervals which only touch at a point are non-overlapping . For example, [1, 2] and [2, 3] are non-overlapping. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Intervals
<b>Meeting Rooms</b></br>Given an array of meeting time interval objects consisting of start and end times [[start_1,end_1],[start_2,end_2],...] (start_i < end_i), determine if a person could add all meetings to their schedule without any conflicts.<br>	<b>OPTIMIZED</b></br>Sort intervals by start time. Iterate from [1..len(intervals)], if (interval[i-1].end > interval[i].start) return False. Otherwise True</br><b>COMPLEXITY</b></br>Time: O(nlogn); Space: O(n)</br><b>BRUTE FORCE</b></br>Dont sort. For each interval compare with all other intervals, if there is an overlap return False else True</br><b>COMPLEXITY</b></br>Time: O(n^2); Space: O(1)	Intervals
<b>Meeting Rooms II</b></br>Given an array of meeting time interval objects consisting of start and end times [[start_1,end_1],[start_2,end_2],...] (start_i < end_i), find the minimum number of days required to schedule all meetings without any conflicts.<br>	<b>OPTIMIZED</b></br>Create 2 arrays of sorted start and end times, Iterate while s < len(intervals). if start[s] < end[e], increment count and s. else increment e and decrement count. Update rooms at the end of each iteration. Finally return rooms</br><b>COMPLEXITY</b></br>Time: O(nlogn); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br><b>OPTIMIZED</b></br>	Intervals
<b>Minimum Interval to Include Each Query</b></br>You are given a 2D integer array intervals, where intervals[i] = [lefti, righti] describes the ith interval starting at lefti and ending at righti (inclusive) . The size of an interval is defined as the number of integers it contains, or more formally righti - lefti + 1.You are also given an integer array queries. The answer to the jth query is the size of the smallest interval i such that lefti <= queries[j] <= righti. If no such interval exists, the answer is -1.Return an array containing the answers to the queries . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Intervals
<b>Rotate Image</b></br>You are given an n x n 2D matrix representing an image, rotate the image by 90 degrees (clockwise).You have to rotate the image in-place , which means you have to modify the input 2D matrix directly. DO NOT allocate another 2D matrix and do the rotation. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br><b>OPTIMIZED</b></br>	Math&Geometry
<b>Spiral Matrix</b></br>Given an m x n matrix, return all elements of the matrix in spiral order . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Math&Geometry
<b>Set Matrix Zeroes</b></br>Given an m x n integer matrix matrix, if an element is 0, set its entire row and column to 0's. You must do it in place. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Math&Geometry
<b>Happy Number</b></br>Write an algorithm to determine if a number n is happy.A happy number is a number defined by the following process:<ul><li>Starting with any positive integer, replace the number by the sum of the squares of its digits.</li><li>Repeat the process until the number equals 1 (where it will stay), or it loops endlessly in a cycle which does not include 1.</li><li>Those numbers for which this process ends in 1 are happy.</li></ul>Return true if n is a happy number, and false if not . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Math&Geometry
<b>Plus One</b></br>You are given a large integer represented as an integer array digits, where each digits[i] is the ith digit of the integer. The digits are ordered from most significant to least significant in left-to-right order. The large integer does not contain any leading 0's.Increment the large integer by one and return the resulting array of digits . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Math&Geometry
<b>Pow(x, n)</b></br>Implement pow(x, n), which calculates x raised to the power n (i.e., xn). 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Math&Geometry
